label,language,filename,source_title,source_domain,source_type,publication_date,collection_date,url,quota_role,record_kind,character_count
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_034.txt,公開新聞索引：旺矽 MPI｜法說會展望與EPS修正｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E6%97%BA%E7%9F%BD+MPI+%E6%B3%95%E8%AA%AA%E6%9C%83%E5%B1%95%E6%9C%9B%E8%88%87EPS%E4%BF%AE%E6%AD%A3+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1897
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_035.txt,公開新聞索引：弘塑 Grand Process Technology｜法說會展望與EPS修正｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%BC%98%E5%A1%91+Grand+Process+Technology+%E6%B3%95%E8%AA%AA%E6%9C%83%E5%B1%95%E6%9C%9B%E8%88%87EPS%E4%BF%AE%E6%AD%A3+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1984
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_036.txt,公開新聞索引：辛耘 Scientech｜法說會展望與EPS修正｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E8%BE%9B%E8%80%98+Scientech+%E6%B3%95%E8%AA%AA%E6%9C%83%E5%B1%95%E6%9C%9B%E8%88%87EPS%E4%BF%AE%E6%AD%A3+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1924
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_037.txt,公開新聞索引：家登 Gudeng｜法說會展望與EPS修正｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%AE%B6%E7%99%BB+Gudeng+%E6%B3%95%E8%AA%AA%E6%9C%83%E5%B1%95%E6%9C%9B%E8%88%87EPS%E4%BF%AE%E6%AD%A3+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1915
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_038.txt,公開新聞索引：中砂 Kinik｜法說會展望與EPS修正｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E4%B8%AD%E7%A0%82+Kinik+%E6%B3%95%E8%AA%AA%E6%9C%83%E5%B1%95%E6%9C%9B%E8%88%87EPS%E4%BF%AE%E6%AD%A3+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1908
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_039.txt,公開新聞索引：均豪 Gallant Precision Machining｜法說會展望與EPS修正｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%9D%87%E8%B1%AA+Gallant+Precision+Machining+%E6%B3%95%E8%AA%AA%E6%9C%83%E5%B1%95%E6%9C%9B%E8%88%87EPS%E4%BF%AE%E6%AD%A3+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1996
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_040.txt,公開新聞索引：致茂 Chroma｜法說會展望與EPS修正｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E8%87%B4%E8%8C%82+Chroma+%E6%B3%95%E8%AA%AA%E6%9C%83%E5%B1%95%E6%9C%9B%E8%88%87EPS%E4%BF%AE%E6%AD%A3+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1910
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_041.txt,公開新聞索引：台積電 TSMC｜先進製程及封裝產能｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%8F%B0%E7%A9%8D%E9%9B%BB+TSMC+%E5%85%88%E9%80%B2%E8%A3%BD%E7%A8%8B%E5%8F%8A%E5%B0%81%E8%A3%9D%E7%94%A2%E8%83%BD+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1911
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_042.txt,公開新聞索引：聯發科 MediaTek｜先進製程及封裝產能｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E8%81%AF%E7%99%BC%E7%A7%91+MediaTek+%E5%85%88%E9%80%B2%E8%A3%BD%E7%A8%8B%E5%8F%8A%E5%B0%81%E8%A3%9D%E7%94%A2%E8%83%BD+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1928
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_043.txt,公開新聞索引：日月光投控 ASE Technology｜先進製程及封裝產能｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E6%97%A5%E6%9C%88%E5%85%89%E6%8A%95%E6%8E%A7+ASE+Technology+%E5%85%88%E9%80%B2%E8%A3%BD%E7%A8%8B%E5%8F%8A%E5%B0%81%E8%A3%9D%E7%94%A2%E8%83%BD+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1978
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_044.txt,公開新聞索引：創意 Global Unichip｜先進製程及封裝產能｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%89%B5%E6%84%8F+Global+Unichip+%E5%85%88%E9%80%B2%E8%A3%BD%E7%A8%8B%E5%8F%8A%E5%B0%81%E8%A3%9D%E7%94%A2%E8%83%BD+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1941
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_045.txt,公開新聞索引：世芯-KY Alchip｜先進製程及封裝產能｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E4%B8%96%E8%8A%AF-KY+Alchip+%E5%85%88%E9%80%B2%E8%A3%BD%E7%A8%8B%E5%8F%8A%E5%B0%81%E8%A3%9D%E7%94%A2%E8%83%BD+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1924
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_046.txt,公開新聞索引：力旺 eMemory｜先進製程及封裝產能｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%8A%9B%E6%97%BA+eMemory+%E5%85%88%E9%80%B2%E8%A3%BD%E7%A8%8B%E5%8F%8A%E5%B0%81%E8%A3%9D%E7%94%A2%E8%83%BD+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1916
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_047.txt,公開新聞索引：智原 Faraday｜先進製程及封裝產能｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E6%99%BA%E5%8E%9F+Faraday+%E5%85%88%E9%80%B2%E8%A3%BD%E7%A8%8B%E5%8F%8A%E5%B0%81%E8%A3%9D%E7%94%A2%E8%83%BD+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1919
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_048.txt,公開新聞索引：M31｜先進製程及封裝產能｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=M31+%E5%85%88%E9%80%B2%E8%A3%BD%E7%A8%8B%E5%8F%8A%E5%B0%81%E8%A3%9D%E7%94%A2%E8%83%BD+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1872
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_049.txt,公開新聞索引：晶心科 Andes Technology｜先進製程及封裝產能｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E6%99%B6%E5%BF%83%E7%A7%91+Andes+Technology+%E5%85%88%E9%80%B2%E8%A3%BD%E7%A8%8B%E5%8F%8A%E5%B0%81%E8%A3%9D%E7%94%A2%E8%83%BD+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1964
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_050.txt,公開新聞索引：京元電子 King Yuan Electronics｜先進製程及封裝產能｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E4%BA%AC%E5%85%83%E9%9B%BB%E5%AD%90+King+Yuan+Electronics+%E5%85%88%E9%80%B2%E8%A3%BD%E7%A8%8B%E5%8F%8A%E5%B0%81%E8%A3%9D%E7%94%A2%E8%83%BD+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1994
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_051.txt,公開新聞索引：矽格 Sigurd｜先進製程及封裝產能｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E7%9F%BD%E6%A0%BC+Sigurd+%E5%85%88%E9%80%B2%E8%A3%BD%E7%A8%8B%E5%8F%8A%E5%B0%81%E8%A3%9D%E7%94%A2%E8%83%BD+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1907
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_052.txt,公開新聞索引：欣銓 Ardentec｜先進製程及封裝產能｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E6%AC%A3%E9%8A%93+Ardentec+%E5%85%88%E9%80%B2%E8%A3%BD%E7%A8%8B%E5%8F%8A%E5%B0%81%E8%A3%9D%E7%94%A2%E8%83%BD+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1916
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_053.txt,公開新聞索引：穎崴 WinWay｜先進製程及封裝產能｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E7%A9%8E%E5%B4%B4+WinWay+%E5%85%88%E9%80%B2%E8%A3%BD%E7%A8%8B%E5%8F%8A%E5%B0%81%E8%A3%9D%E7%94%A2%E8%83%BD+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1910
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_054.txt,公開新聞索引：旺矽 MPI｜先進製程及封裝產能｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E6%97%BA%E7%9F%BD+MPI+%E5%85%88%E9%80%B2%E8%A3%BD%E7%A8%8B%E5%8F%8A%E5%B0%81%E8%A3%9D%E7%94%A2%E8%83%BD+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1897
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_055.txt,公開新聞索引：弘塑 Grand Process Technology｜先進製程及封裝產能｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%BC%98%E5%A1%91+Grand+Process+Technology+%E5%85%88%E9%80%B2%E8%A3%BD%E7%A8%8B%E5%8F%8A%E5%B0%81%E8%A3%9D%E7%94%A2%E8%83%BD+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1984
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_056.txt,公開新聞索引：辛耘 Scientech｜先進製程及封裝產能｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E8%BE%9B%E8%80%98+Scientech+%E5%85%88%E9%80%B2%E8%A3%BD%E7%A8%8B%E5%8F%8A%E5%B0%81%E8%A3%9D%E7%94%A2%E8%83%BD+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1924
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_057.txt,公開新聞索引：家登 Gudeng｜先進製程及封裝產能｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%AE%B6%E7%99%BB+Gudeng+%E5%85%88%E9%80%B2%E8%A3%BD%E7%A8%8B%E5%8F%8A%E5%B0%81%E8%A3%9D%E7%94%A2%E8%83%BD+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1915
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_058.txt,公開新聞索引：中砂 Kinik｜先進製程及封裝產能｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E4%B8%AD%E7%A0%82+Kinik+%E5%85%88%E9%80%B2%E8%A3%BD%E7%A8%8B%E5%8F%8A%E5%B0%81%E8%A3%9D%E7%94%A2%E8%83%BD+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1908
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_059.txt,公開新聞索引：均豪 Gallant Precision Machining｜先進製程及封裝產能｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%9D%87%E8%B1%AA+Gallant+Precision+Machining+%E5%85%88%E9%80%B2%E8%A3%BD%E7%A8%8B%E5%8F%8A%E5%B0%81%E8%A3%9D%E7%94%A2%E8%83%BD+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1996
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_060.txt,公開新聞索引：致茂 Chroma｜先進製程及封裝產能｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E8%87%B4%E8%8C%82+Chroma+%E5%85%88%E9%80%B2%E8%A3%BD%E7%A8%8B%E5%8F%8A%E5%B0%81%E8%A3%9D%E7%94%A2%E8%83%BD+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1910
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_061.txt,公開新聞索引：台積電 TSMC｜外資評等與目標價｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%8F%B0%E7%A9%8D%E9%9B%BB+TSMC+%E5%A4%96%E8%B3%87%E8%A9%95%E7%AD%89%E8%88%87%E7%9B%AE%E6%A8%99%E5%83%B9+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1899
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_062.txt,公開新聞索引：聯發科 MediaTek｜外資評等與目標價｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E8%81%AF%E7%99%BC%E7%A7%91+MediaTek+%E5%A4%96%E8%B3%87%E8%A9%95%E7%AD%89%E8%88%87%E7%9B%AE%E6%A8%99%E5%83%B9+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1916
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_063.txt,公開新聞索引：日月光投控 ASE Technology｜外資評等與目標價｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E6%97%A5%E6%9C%88%E5%85%89%E6%8A%95%E6%8E%A7+ASE+Technology+%E5%A4%96%E8%B3%87%E8%A9%95%E7%AD%89%E8%88%87%E7%9B%AE%E6%A8%99%E5%83%B9+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1966
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_064.txt,公開新聞索引：創意 Global Unichip｜外資評等與目標價｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E5%89%B5%E6%84%8F+Global+Unichip+%E5%A4%96%E8%B3%87%E8%A9%95%E7%AD%89%E8%88%87%E7%9B%AE%E6%A8%99%E5%83%B9+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1929
TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging,zh,#T#[TW AI Technology Stock Trend-AI Semiconductor And Advanced Packaging]/zh_065.txt,公開新聞索引：世芯-KY Alchip｜外資評等與目標價｜AI半導體、晶片設計與先進封裝股,bing.com,公開新聞搜尋索引,2024–2026 候選結果,2026-07-23,https://www.bing.com/news/search?q=%E4%B8%96%E8%8A%AF-KY+Alchip+%E5%A4%96%E8%B3%87%E8%A9%95%E7%AD%89%E8%88%87%E7%9B%AE%E6%A8%99%E5%83%B9+%E5%8F%B0%E8%82%A1+AI+%E7%A7%91%E6%8A%80%E8%82%A1+%E8%B5%B0%E5%8B%A2+%E6%96%B0%E8%81%9E+%E6%B3%95%E4%BA%BA+2024+2025+2026&setlang=zh-tw&FORM=HDRSC6,direct fine-grained sample,public news-search index,1912
