label	file	title	domain	source_type	published	url	fine_labels
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/037_us-launches-10th-round-of-strikes-as-iran-says-it-is-in-full-scale-war.txt	US launches 10th round of strikes as Iran says it is in 'full-scale war'	theguardian.com	新聞媒體	yesterday	https://www.theguardian.com/world/2026/jul/20/us-strikes-iran-strait-of-hormuz-oil-prices	2026 US-Iran War-Casualties
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/038_iran-lack-of-international-justice-six-months-after-january-protest-ma.txt	Iran: Lack of international justice six months after January protest massacres risks further atrocity crimes - Amnesty International	amnesty.org	新聞媒體	2 weeks ago	https://www.amnesty.org/en/latest/news/2026/07/iran-lack-of-international-justice-six-months-after-january-protest-massacres-risks-further-atrocity-crimes	2026 US-Iran War-Casualties | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/039_us-iran-deal-must-centre-human-rights-and-region-must-see-real-and-sus.txt	US-Iran deal must centre human rights and region must see real and sustainable end to hostilities - Amnesty International	amnesty.org	新聞媒體	last month	https://www.amnesty.org/en/latest/news/2026/06/us-iran-deal-must-centre-human-rights	2026 US-Iran War-Displacement And Evacuation | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/040_country-bulletin-iran-security-situation-march-2026-accessible-gov-uk.txt	Country bulletin Iran: security situation, March 2026 (accessible) - GOV.UK	gov.uk	新聞媒體	2 weeks ago	https://www.gov.uk/government/publications/iran-country-policy-and-information-notes/country-bulletin-iran-security-situation-march-2026-accessible--2	2026 US-Iran War-Displacement And Evacuation | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/041_6-900-killed-including-720-civilians-in-first-month-of-war-hengaws-eig.txt	6,900 killed, including 720 civilians, in first month of war: Hengaw’s eighth report	hengaw.net	新聞媒體	3 months ago	https://hengaw.net/en/reports-and-statistics-1/2026/03/article-14-1	2026 US-Iran War-Casualties | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/042_iran-pounds-kuwait-with-fresh-wave-of-missile-launches-after-us-strike.txt	Iran pounds Kuwait with fresh wave of missile launches after US strikes	nypost.com	新聞媒體	today	https://nypost.com/2026/07/21/world-news/iran-pounds-kuwait-with-fresh-wave-of-missile-launches-after-us-strikes	2026 US-Iran War-Casualties | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/043_hegseth-estimates-cost-of-iran-war-at-37-5-billion.txt	Hegseth Estimates Cost of Iran War at $37.5 Billion	wsj.com	新聞媒體	today	https://www.wsj.com/politics/national-security/hegseth-estimates-cost-at-iran-war-at-37-5-billion-36e68f3d	2026 US-Iran War-Casualties
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/044_5-900-killed-in-21-days-of-war-including-595-civilians-hengaws-sixth-r.txt	5,900 killed in 21 days of war, including 595 civilians: Hengaw’s sixth report	hengaw.net	新聞媒體	4 months ago	https://hengaw.net/en/reports-and-statistics-1/2026/03/article-11	2026 US-Iran War-Casualties | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/045_at-least-7-300-killed-in-first-34-days-of-war-including-890-civilians.txt	At least 7,300 killed in first 34 days of war, including 890 civilians — Hengaw’s ninth report	hengaw.net	新聞媒體	3 months ago	https://hengaw.net/en/reports-and-statistics-1/2026/04/article-1	2026 US-Iran War-Casualties | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/046_at-least-7-650-killed-in-40-days-of-war-including-1-030-civilians-heng.txt	At least 7,650 killed in 40 days of war, including 1,030 civilians — Hengaw’s tenth report	hengaw.net	新聞媒體	3 months ago	https://hengaw.net/en/reports-and-statistics-1/2026/04/article-3	2026 US-Iran War-Casualties | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/047_trump-warns-iran-of-much-greater-destruction-if-war-continues-they-hav.txt	Trump warns Iran of much greater destruction if war continues: 'They haven't seen anything yet'	nypost.com	新聞媒體	today	https://nypost.com/2026/07/21/us-news/trump-warns-iran-of-much-greater-destruction-if-war-continues-they-havent-seen-anything-yet	2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/048_iran-reports-hospitals-civilians-affected-during-war-with-us-israel-us.txt	Iran reports hospitals, civilians affected during war with US, Israel | US-Israel war on Iran News | Al Jazeera	aljazeera.com	新聞媒體	4 months ago	https://www.aljazeera.com/amp/news/2026/3/11/iran-reports-hospitals-civilians-affected-during-war-with-us-israel	2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/049_iran-war-what-is-happening-on-day-12-of-us-israel-attacks-us-israel-wa.txt	Iran war: What is happening on day 12 of US-Israel attacks? | US-Israel war on Iran News | Al Jazeera	aljazeera.com	新聞媒體	4 months ago	https://www.aljazeera.com/news/2026/3/11/iran-war-what-is-happening-on-day-12-of-us-israel-attacks	2026 US-Iran War-Casualties | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Humanitarian Impact	2026 US-Iran War-Humanitarian Impact/050_israel-us-intensify-iran-strikes-targeting-homes-hospitals-stadium-us.txt	Israel, US intensify Iran strikes, targeting homes, hospitals, stadium | US-Israel war on Iran News | Al Jazeera	aljazeera.com	新聞媒體	4 months ago	https://www.aljazeera.com/amp/gallery/2026/3/5/explosions-rock-tehran-as-israel-intensifies-strikes-on-government-sites	2026 US-Iran War-Casualties | 2026 US-Iran War-Civilian And Critical Infrastructure Damage
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/001_barrett-introduces-aumf-to-limit-wind-down-conflict-in-iran-and-restor.txt	Barrett Introduces AUMF To Limit, Wind Down Conflict in Iran and Restore Congressional War Powers Authority | Representative Tom Barrett	barrett.house.gov	政府／國際組織	2 months ago	https://barrett.house.gov/media/press-releases/barrett-introduces-aumf-limit-wind-down-conflict-iran-and-restore	2026 US-Iran War-Ceasefire And Resumption | 2026 US-Iran War-Mediation And Peace Negotiations | 2026 US-Iran War-UN Security Council Action
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/002_are-us-israeli-attacks-against-iran-legal-under-international-law-us-i.txt	Are US-Israeli attacks against Iran legal under international law? | US-Israel war on Iran News | Al Jazeera	aljazeera.com	新聞媒體	4 months ago	https://www.aljazeera.com/news/2026/3/3/are-us-israeli-attacks-against-iran-legal-under-international-law	2026 US-Iran War-UN Security Council Action
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/003_letter-dated-18-march-2026-from-the-permanent-representative-of-the-is.txt	Letter dated 18 March 2026 from the Permanent Representative of the Islamic Republic of Iran to the United Nations addressed to the Secretary-General, the…	digitallibrary.un.org	新聞媒體	4 months ago	https://digitallibrary.un.org/record/4107145	2026 US-Iran War-Ceasefire And Resumption | 2026 US-Iran War-UN Security Council Action | 2026 US-Iran War-US War Powers Debate
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/004_mined-and-blockaded-iran-s-unlawful-mining-and-the-u-s-port-blockade.txt	Mined and Blockaded: Iran's Unlawful Mining and the U.S. Port Blockade	justsecurity.org	智庫／研究機構	3 months ago	https://www.justsecurity.org/136186/iran-mining-us-blockade	2026 US-Iran War-Ceasefire And Resumption | 2026 US-Iran War-Mediation And Peace Negotiations
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/005_iran-says-talks-with-us-will-begin-in-pakistans-islamabad-on-friday-us.txt	Iran says talks with US will begin in Pakistan’s Islamabad on Friday | US-Israel war on Iran News | Al Jazeera	aljazeera.com	新聞媒體	3 months ago	https://www.aljazeera.com/news/2026/4/8/iran-says-talks-with-us-will-begin-in-pakistans-islamabad-on-friday	2026 US-Iran War-Ceasefire And Resumption | 2026 US-Iran War-Mediation And Peace Negotiations | 2026 US-Iran War-UN Security Council Action
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/006_iran-outlined-a-staged-negotiation-approach-with-the-us-covering-cease.txt	Iran Outlined a Staged Negotiation Approach with the US, Covering Ceasefire Guarantees, Maritime Coordination with Oman in the Strait of Hormuz, and Later discussions…	aljazeerah.info	新聞媒體	2 months ago	https://www.aljazeerah.info/News/2026/April/26%20n/Iran%20Outlined%20a%20Staged%20Negotiation%20Approach%20with%20the%20US%2C%20Covering%20Ceasefire%20Guarantees%2C%20Maritime%20Coordination%20with%20Oman%20in%20the%20Strait%20of%20Hormuz%2C%20and%20Later%20discussions%20on%20its%20Nuclear%20Program%2C%20April%2026%2C%202026.htm	2026 US-Iran War-Ceasefire And Resumption | 2026 US-Iran War-Mediation And Peace Negotiations | 2026 US-Iran War-UN Security Council Action
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/007_congress-declines-to-demand-a-say-in-the-iran-war-council-on-foreign-r.txt	Congress Declines to Demand a Say in the Iran War | Council on Foreign Relations	cfr.org	智庫／研究機構	4 months ago	https://www.cfr.org/articles/congress-declines-to-demand-a-say-in-the-iran-war	2026 US-Iran War-UN Security Council Action | 2026 US-Iran War-US War Powers Debate
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/008_why-the-iran-u-s-peace-talks-failed.txt	Why the Iran-U.S. Peace Talks Failed	time.com	新聞媒體	3 months ago	https://time.com/article/2026/04/13/iran-US-peace-talks-islamabad-war-nuclear	2026 US-Iran War-Mediation And Peace Negotiations | 2026 US-Iran War-UN Security Council Action | 2026 US-Iran War-US War Powers Debate
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/009_us-military-completes-11th-night-of-strikes-on-iran-as-attacks-oversha.txt	US military completes 11th night of strikes on Iran as attacks overshadow diplomacy efforts	apnews.com	新聞媒體	today	https://apnews.com/article/1664f6a4dad005a99771b2ad15213585	2026 US-Iran War-Ceasefire And Resumption | 2026 US-Iran War-Mediation And Peace Negotiations
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/010_preventing-irans-military-reconstitution.txt	Preventing Iran’s Military Reconstitution	csis.org	智庫／研究機構	4 weeks ago	https://www.csis.org/analysis/preventing-irans-military-reconstitution	2026 US-Iran War-Ceasefire And Resumption | 2026 US-Iran War-Mediation And Peace Negotiations | 2026 US-Iran War-UN Security Council Action
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/011_iran-war-ceasefire-announcement-what-we-know-so-far-us-israel-war-on-i.txt	Iran war ceasefire announcement – what we know so far | US-Israel war on Iran | The Guardian	theguardian.com	新聞媒體	3 months ago	https://www.theguardian.com/world/2026/apr/08/trump-iran-war-ceasefire-deadline-what-we-know-so-far	2026 US-Iran War-Ceasefire And Resumption | 2026 US-Iran War-Mediation And Peace Negotiations | 2026 US-Iran War-UN Security Council Action
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/012_trump-administration-says-hostilities-in-iran-terminated-ahead-of-war.txt	Trump administration says hostilities in Iran ‘terminated’ ahead of war powers deadline | US-Israel war on Iran | The Guardian	theguardian.com	新聞媒體	2 months ago	https://www.theguardian.com/world/2026/apr/30/senate-republicans-block-trump-iran-war-halt	2026 US-Iran War-Ceasefire And Resumption | 2026 US-Iran War-UN Security Council Action | 2026 US-Iran War-US War Powers Debate
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/013_us-senate-passes-war-powers-resolution-challenging-trumps-iran-war-aut.txt	US Senate passes war powers resolution challenging Trump’s Iran war authority | Donald Trump | The Guardian	theguardian.com	新聞媒體	4 weeks ago	https://www.theguardian.com/us-news/2026/jun/23/trump-iran-war-powers-resolution	2026 US-Iran War-UN Security Council Action | 2026 US-Iran War-US War Powers Debate
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/014_senate-for-first-time-approves-a-war-powers-resolution-in-a-rebuke-to.txt	Senate for first time approves a war powers resolution in a rebuke to Trump over Iran conflict - The Washington Post	washingtonpost.com	新聞媒體	4 weeks ago	https://www.washingtonpost.com/politics/2026/06/23/senate-iran-war-powers-resolution-trump/4db49522-6f2a-11f1-8730-e7fd0e2a6404_story.html	2026 US-Iran War-Ceasefire And Resumption | 2026 US-Iran War-UN Security Council Action | 2026 US-Iran War-US War Powers Debate
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/015_diplomatic-communication-between-oman-and-iran-fm-gov-om.txt	Diplomatic communication between Oman and Iran | fm.gov.om	fm.gov.om	新聞媒體	4 months ago	https://www.fm.gov.om/en/38217	2026 US-Iran War-Ceasefire And Resumption | 2026 US-Iran War-Mediation And Peace Negotiations | 2026 US-Iran War-UN Security Council Action
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/016_ongoing-iran-war-reveals-necessary-war-powers-reforms.txt	Ongoing Iran War Reveals Necessary War Powers Reforms	justsecurity.org	智庫／研究機構	2 months ago	https://www.justsecurity.org/137977/iran-hostilities-war-powers-restart-clock	2026 US-Iran War-Ceasefire And Resumption | 2026 US-Iran War-US War Powers Debate
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/017_security-council-adopts-gulf-backed-resolution-condemning-iran-attacks.txt	Security Council adopts Gulf-backed resolution condemning Iran attacks; Russia bid fails | The United Nations Office at Geneva	ungeneva.org	新聞媒體	4 months ago	https://www.ungeneva.org/en/news-media/news/2026/03/116701/security-council-adopts-gulf-backed-resolution-condemning-iran	2026 US-Iran War-UN Security Council Action
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/018_us-senate-approves-iran-war-powers-resolution-what-that-means-for-trum.txt	US Senate approves Iran war powers resolution: What that means for Trump | US-Israel war on Iran News | Al Jazeera	aljazeera.com	新聞媒體	4 weeks ago	https://www.aljazeera.com/news/2026/6/24/us-senate-approves-iran-war-powers-resolution-what-that-means-for-trump	2026 US-Iran War-UN Security Council Action | 2026 US-Iran War-US War Powers Debate
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/019_un-sides-with-gulf-states-in-one-sided-iran-war-rebuke-asia-times.txt	UN sides with Gulf states in one-sided Iran war rebuke - Asia Times	asiatimes.com	新聞媒體	3 months ago	https://asiatimes.com/2026/03/un-sides-with-gulf-states-in-one-sided-iran-war-rebuke	2026 US-Iran War-UN Security Council Action
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/020_us-vetoes-russian-unsc-resolution-on-iran-war-dawn-com.txt	US vetoes Russian UNSC resolution on Iran war - DAWN.COM	dawn.com	新聞媒體	4 months ago	https://www.dawn.com/news/1981102	2026 US-Iran War-Ceasefire And Resumption | 2026 US-Iran War-Mediation And Peace Negotiations | 2026 US-Iran War-UN Security Council Action
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/021_most-gulf-stocks-gain-as-investors-weigh-us-iran-mediation-hopes.txt	Most Gulf stocks gain as investors weigh US-Iran mediation hopes	reuters.com	新聞媒體	today	https://www.reuters.com/world/middle-east/gulf-stocks-mixed-investors-weigh-us-iran-mediation-hopes-security-risks-2026-07-21	2026 US-Iran War-Ceasefire And Resumption | 2026 US-Iran War-Mediation And Peace Negotiations
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/022_senate-rejects-war-powers-measure-council-on-foreign-relations.txt	Senate Rejects War Powers Measure | Council on Foreign Relations	cfr.org	智庫／研究機構	4 months ago	https://www.cfr.org/articles/senate-rejects-war-powers-measure	2026 US-Iran War-Ceasefire And Resumption | 2026 US-Iran War-Mediation And Peace Negotiations | 2026 US-Iran War-UN Security Council Action
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/023_un-security-council-demands-iran-halt-egregious-attacks-on-gulf-states.txt	UN Security Council demands Iran halt 'egregious attacks' on Gulf states | Euronews	euronews.com	新聞媒體	4 months ago	https://www.euronews.com/2026/03/11/israel-carries-out-strikes-in-lebanon-and-tehran-fires-at-gulf-states-as-iran-war-enters-d	2026 US-Iran War-UN Security Council Action
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/024_unsc-resolution-2817-record-vote-on-iran-foreign-diplomacy.txt	UNSC Resolution 2817: Record Vote on Iran | Foreign Diplomacy	foreigndiplomacy.org	新聞媒體	4 months ago	https://foreigndiplomacy.org/articles/un-security-council-resolution-2817-iran-gulf-march-2026.html	2026 US-Iran War-Mediation And Peace Negotiations | 2026 US-Iran War-UN Security Council Action
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/025_senate-blocks-iran-war-powers-resolution-for-fourth-time.txt	Senate Blocks Iran War Powers Resolution for Fourth Time	time.com	新聞媒體	3 months ago	https://time.com/article/2026/04/15/senate-blocks-iran-war-powers-resolution-for-fourth-time	2026 US-Iran War-UN Security Council Action | 2026 US-Iran War-US War Powers Debate
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/026_u-s-and-iran-fail-to-reach-deal-on-ending-war-after-marathon-talks.txt	U.S. and Iran Fail To Reach Deal on Ending War After Marathon Talks	time.com	新聞媒體	3 months ago	https://time.com/article/2026/04/11/strait-of-hormuz-iran-peace-talks	2026 US-Iran War-Ceasefire And Resumption | 2026 US-Iran War-UN Security Council Action | 2026 US-Iran War-US War Powers Debate
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/027_senate-rejects-resolution-to-force-trump-to-end-iran-strikes-the-washi.txt	Senate rejects resolution to force Trump to end Iran strikes - The Washington Post	washingtonpost.com	新聞媒體	4 months ago	https://www.washingtonpost.com/politics/2026/03/04/senate-iran-war-powers-vote	2026 US-Iran War-UN Security Council Action | 2026 US-Iran War-US War Powers Debate
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/028_iran-offers-hormuz-deal-without-nuclear-talks-as-it-seeks-broader-buy.txt	Iran offers Hormuz deal without nuclear talks, as it seeks broader buy-in | US-Israel war on Iran News | Al Jazeera	aljazeera.com	新聞媒體	2 months ago	https://www.aljazeera.com/news/2026/4/27/iran-offers-hormuz-deal-without-nuclear-talks-as-it-seeks-broader-buy-in	2026 US-Iran War-Ceasefire And Resumption | 2026 US-Iran War-Mediation And Peace Negotiations
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/029_iran-says-us-making-unreasonable-demands-in-negotiations-to-end-war-ne.txt	Iran says US making ‘unreasonable’ demands in negotiations to end war | News | Al Jazeera	aljazeera.com	新聞媒體	2 months ago	https://www.aljazeera.com/news/2026/5/11/iran-says-us-making-unreasonable-demands-in-negotiations-to-end-war	2026 US-Iran War-Ceasefire And Resumption | 2026 US-Iran War-Mediation And Peace Negotiations
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/030_guterres-welcomes-us-iran-peace-deal-as-critical-step-toward-ending-co.txt	Guterres welcomes US-Iran peace deal as ‘critical step’ toward ending conflict | United Nations in India	india.un.org	新聞媒體	last month	https://india.un.org/en/317325-guterres-welcomes-us-iran-peace-deal-%E2%80%98critical-step%E2%80%99-toward-ending-conflict	2026 US-Iran War-Ceasefire And Resumption | 2026 US-Iran War-Mediation And Peace Negotiations | 2026 US-Iran War-UN Security Council Action
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/031_the-next-century-foundation-proposal-for-immediate-diplomatic-action-a.txt	The Next Century Foundation Proposal for Immediate Diplomatic Action and an end to the US-Israel-Iran War - Next Century Foundation	nextcenturyfoundation.org	新聞媒體	3 months ago	https://www.nextcenturyfoundation.org/the-next-century-foundation-proposal-for-immediate-diplomatic-action-and-an-end-to-the-us-israel-iran-war	2026 US-Iran War-Mediation And Peace Negotiations | 2026 US-Iran War-UN Security Council Action
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/032_hegseth-claims-iran-begged-for-ceasefire-after-us-and-tehran-agree-to.txt	Hegseth claims Iran ‘begged’ for ceasefire after US and Tehran agree to two-week pause | US-Israel war on Iran | The Guardian	theguardian.com	新聞媒體	3 months ago	https://www.theguardian.com/world/2026/apr/08/hegseth-press-briefing-iran-ceasefire	2026 US-Iran War-Ceasefire And Resumption | 2026 US-Iran War-UN Security Council Action
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/033_southeast-asia-s-top-diplomats-hold-security-talks-in-manila-as-us-ira.txt	Southeast Asia's top diplomats hold security talks in Manila as US-Iran fighting rages	apnews.com	新聞媒體	today	https://apnews.com/article/788ceac7b1a80b74881bd5c69e334558	2026 US-Iran War-Mediation And Peace Negotiations
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/034_trump-claims-us-and-iran-on-verge-of-signing-peace-agreement-but-tehra.txt	Trump claims US and Iran on verge of signing peace agreement, but Tehran says no final decision made | Iran | The Guardian	theguardian.com	新聞媒體	last month	https://www.theguardian.com/world/2026/jun/11/trump-seize-control-iran-oil-gas-ceasefire	2026 US-Iran War-Ceasefire And Resumption | 2026 US-Iran War-Mediation And Peace Negotiations
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/035_south-african-rand-gains-as-oil-prices-fall-on-u-s-iran-mediation-hope.txt	South African rand gains as oil prices fall on U.S.-Iran mediation hopes	reuters.com	新聞媒體	today	https://www.reuters.com/world/africa/south-african-rand-gains-oil-prices-fall-us-iran-mediation-hopes-2026-07-21	2026 US-Iran War-Mediation And Peace Negotiations
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/036_hegseth-estimates-iran-war-has-cost-37-5-billion-as-he-defends-funding.txt	Hegseth estimates Iran war has cost $37.5 billion as he defends funding request at fiery hearing	apnews.com	新聞媒體	today	https://apnews.com/article/7d158708c3e5385683930f8b839d0344	2026 US-Iran War-UN Security Council Action | 2026 US-Iran War-US War Powers Debate
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/037_iran-dismisses-u-s-ceasefire-plan-and-issues-its-own-counterproposal-p.txt	Iran dismisses U.S. ceasefire plan and issues its own counterproposal | PBS News	pbs.org	新聞媒體	3 months ago	https://www.pbs.org/newshour/world/iran-dismisses-u-s-ceasefire-plan-and-issues-its-own-counterproposal	2026 US-Iran War-Ceasefire And Resumption | 2026 US-Iran War-Mediation And Peace Negotiations
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/038_war-in-iran-has-cost-the-us-37-5-billion-so-far-pentagon-says.txt	War in Iran has cost the US $37.5 billion so far, Pentagon says	reuters.com	新聞媒體	today	https://www.reuters.com/world/middle-east/us-war-iran-has-cost-375-billion-so-far-pentagon-says-2026-07-21	2026 US-Iran War-Ceasefire And Resumption | 2026 US-Iran War-US War Powers Debate
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/039_hegseth-estimates-cost-of-iran-war-at-37-5-billion.txt	Hegseth Estimates Cost of Iran War at $37.5 Billion	wsj.com	新聞媒體	today	https://www.wsj.com/politics/national-security/hegseth-estimates-cost-at-iran-war-at-37-5-billion-36e68f3d	2026 US-Iran War-US War Powers Debate
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/040_security-council-holds-closed-door-talks-following-attacks-on-united-a.txt	Security Council holds closed-door talks following attacks on United Arab Emirates | United Nations	un.org	政府／國際組織	last month	https://www.un.org/en/node/243975	2026 US-Iran War-UN Security Council Action
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/041_middle-east-live-8-april-us-iran-ceasefire-announced-strikes-continue.txt	MIDDLE EAST LIVE 8 April: US-Iran ceasefire announced; strikes continue in Lebanon | Department of Political and Peacebuilding Affairs	dppa.dfs.un.org	新聞媒體	3 months ago	https://dppa.dfs.un.org/en/middle-east-live-8-april-us-iran-ceasefire-announced-strikes-continue-lebanon	2026 US-Iran War-Ceasefire And Resumption
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/042_iea-warns-of-risk-to-energy-supplies-from-escalation-of-iran-conflict.txt	IEA warns of risk to energy supplies from escalation of Iran conflict	ft.com	新聞媒體	today	https://www.ft.com/content/8d98a654-3ccb-4efc-b0f5-50301ac35a18	2026 US-Iran War-Ceasefire And Resumption
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/043_hegseth-asks-congress-to-cough-up-67b-amid-iran-war-and-impending-budg.txt	Hegseth asks Congress to cough up $67B amid Iran war and impending budget shortfall: 'Urgent, necessary injection'	nypost.com	新聞媒體	today	https://nypost.com/2026/07/21/us-news/pentagon-set-to-face-budget-shortfall-in-weeks-if-congress-fails-to-cough-up-67b-report	2026 US-Iran War-US War Powers Debate
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/044_tankers-with-saudi-crude-turn-back-as-houthis-open-new-front-in-us-ira.txt	Tankers with Saudi crude turn back as Houthis open new front in US-Iran war	reuters.com	新聞媒體	today	https://www.reuters.com/world/middle-east/iranian-forces-target-bahrain-kuwait-after-us-hits-irans-south-2026-07-21	2026 US-Iran War-Ceasefire And Resumption
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/045_letter-dated-7-march-2026-from-the-permanent-representative-of-the-isl.txt	Letter dated 7 March 2026 from the Permanent Representative of the Islamic Republic of Iran to the United Nations addressed to the Secretary-General	digitallibrary.un.org	新聞媒體	4 months ago	https://digitallibrary.un.org/record/4105532	2026 US-Iran War-UN Security Council Action
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/046_when-intelligence-fails-a-legal-targeting-analysis-of-the-minab-school.txt	When Intelligence Fails: A Legal Targeting Analysis of the Minab School Strike	justsecurity.org	智庫／研究機構	3 months ago	https://www.justsecurity.org/134350/legal-analysis-minab-school-strike	2026 US-Iran War-Ceasefire And Resumption | 2026 US-Iran War-Mediation And Peace Negotiations
2026 US-Iran War-Diplomacy And Legal Response	2026 US-Iran War-Diplomacy And Legal Response/047_oman-iran-form-joint-working-group-on-future-management-of-strait-of-h.txt	Oman, Iran form ‘joint working group’ on future management of Strait of Hormuz	aa.com.tr	新聞媒體	4 weeks ago	https://www.aa.com.tr/en/middle-east/oman-iran-form-joint-working-group-on-future-management-of-strait-of-hormuz/3975520	2026 US-Iran War-Mediation And Peace Negotiations
